#
#
#   Lonertzian-smoothed HOLE spectral function (both aprticle and hole) as
#  function of momentum and energy
#
#      Range [Emin -:- Ef-] = -282.432  -:-  -58.0449 MeV
#
#      E_F = -50.9208 MeV
#
#
#    k              E               A(k,E)

2.27768    -194.332       1.62077e-05
2.27768    -193.632       1.48267e-05
2.27768    -192.932       1.37699e-05
2.27768    -192.232       1.46002e-05
2.27768    -191.532       1.62028e-05
2.27768    -190.832       1.49467e-05
2.27768    -190.132       1.28495e-05
2.27768    -189.432       1.16728e-05
2.27768    -188.732       1.1053e-05
2.27768    -188.032       1.08513e-05
2.27768    -187.332       1.11164e-05
2.27768    -186.632       1.10777e-05
2.27768    -185.932       1.04093e-05
2.27768    -185.232       9.82944e-06
2.27768    -184.532       9.68388e-06
2.27768    -183.832       9.95599e-06
2.27768    -183.132       1.03651e-05
2.27768    -182.432       1.01575e-05
2.27768    -181.732       9.78828e-06
2.27768    -181.032       9.56348e-06
2.27768    -180.332       9.4598e-06
2.27768    -179.632       9.4881e-06
2.27768    -178.932       9.57453e-06
2.27768    -178.232       9.66101e-06
2.27768    -177.532       9.72516e-06
2.27768    -176.832       9.9129e-06
2.27768    -176.132       1.031e-05
2.27768    -175.432       1.10432e-05
2.27768    -174.732       1.22958e-05
2.27768    -174.032       1.40245e-05
2.27768    -173.332       1.6355e-05
2.27768    -172.632       1.69234e-05
2.27768    -171.932       1.46217e-05
2.27768    -171.232       1.30184e-05
2.27768    -170.532       1.25816e-05
2.27768    -169.832       1.29344e-05
2.27768    -169.132       1.39761e-05
2.27768    -168.432       1.50865e-05
2.27768    -167.732       1.51124e-05
2.27768    -167.032       1.49807e-05
2.27768    -166.332       1.56287e-05
2.27768    -165.632       1.68634e-05
2.27768    -164.932       1.74847e-05
2.27768    -164.232       1.88309e-05
2.27768    -163.532       2.11679e-05
2.27768    -162.832       2.36161e-05
2.27768    -162.132       2.78466e-05
2.27768    -161.432       3.01907e-05
2.27768    -160.732       2.90672e-05
2.27768    -160.032       2.48349e-05
2.27768    -159.332       1.9528e-05
2.27768    -158.632       1.60773e-05
2.27768    -157.932       1.42556e-05
2.27768    -157.232       1.3298e-05
2.27768    -156.532       1.27887e-05
2.27768    -155.832       1.25397e-05
2.27768    -155.132       1.2472e-05
2.27768    -154.432       1.25712e-05
2.27768    -153.732       1.28891e-05
2.27768    -153.032       1.358e-05
2.27768    -152.332       1.48006e-05
2.27768    -151.632       1.55581e-05
2.27768    -150.932       1.46966e-05
2.27768    -150.232       1.38919e-05
2.27768    -149.532       1.36397e-05
2.27768    -148.832       1.37713e-05
2.27768    -148.132       1.42442e-05
2.27768    -147.432       1.51994e-05
2.27768    -146.732       1.6898e-05
2.27768    -146.032       1.86447e-05
2.27768    -145.332       1.88454e-05
2.27768    -144.632       1.95453e-05
2.27768    -143.932       2.14135e-05
2.27768    -143.232       2.23721e-05
2.27768    -142.532       2.40617e-05
2.27768    -141.832       2.71645e-05
2.27768    -141.132       2.72401e-05
2.27768    -140.432       2.6368e-05
2.27768    -139.732       2.83683e-05
2.27768    -139.032       3.5066e-05
2.27768    -138.332       4.48212e-05
2.27768    -137.632       4.67038e-05
2.27768    -136.932       4.46993e-05
2.27768    -136.232       4.07556e-05
2.27768    -135.532       3.57899e-05
2.27768    -134.832       3.57344e-05
2.27768    -134.132       3.99812e-05
2.27768    -133.432       4.03224e-05
2.27768    -132.732       3.61868e-05
2.27768    -132.032       3.22132e-05
2.27768    -131.332       2.8561e-05
2.27768    -130.632       2.49189e-05
2.27768    -129.932       2.23479e-05
2.27768    -129.232       2.18105e-05
2.27768    -128.532       2.27393e-05
2.27768    -127.832       2.2411e-05
2.27768    -127.132       2.04829e-05
2.27768    -126.432       1.89846e-05
2.27768    -125.732       1.811e-05
2.27768    -125.032       1.77441e-05
2.27768    -124.332       1.7719e-05
2.27768    -123.632       1.79737e-05
2.27768    -122.932       1.85618e-05
2.27768    -122.232       1.96916e-05
2.27768    -121.532       2.18781e-05
2.27768    -120.832       2.61385e-05
2.27768    -120.132       3.21504e-05
2.27768    -119.432       3.19784e-05
2.27768    -118.732       2.61133e-05
2.27768    -118.032       2.21666e-05
2.27768    -117.332       2.02147e-05
2.27768    -116.632       1.92514e-05
2.27768    -115.932       1.87672e-05
2.27768    -115.232       1.85336e-05
2.27768    -114.532       1.84433e-05
2.27768    -113.832       1.84418e-05
2.27768    -113.132       1.85e-05
2.27768    -112.432       1.86015e-05
2.27768    -111.732       1.87372e-05
2.27768    -111.032       1.89025e-05
2.27768    -110.332       1.90957e-05
2.27768    -109.632       1.93184e-05
2.27768    -108.932       1.95755e-05
2.27768    -108.232       1.98779e-05
2.27768    -107.532       2.0243e-05
2.27768    -106.832       2.06813e-05
2.27768    -106.132       2.12146e-05
2.27768    -105.432       2.18343e-05
2.27768    -104.732       2.24992e-05
2.27768    -104.032       2.34906e-05
2.27768    -103.332       2.51912e-05
2.27768    -102.632       2.81169e-05
2.27768    -101.932       3.22536e-05
2.27768    -101.232       3.54533e-05
2.27768    -100.532       3.56938e-05
2.27768    -99.832       3.65427e-05
2.27768    -99.132       4.02482e-05
2.27768    -98.432       4.80805e-05
2.27768    -97.732       5.25191e-05
2.27768    -97.032       4.62157e-05
2.27768    -96.332       3.79255e-05
2.27768    -95.632       3.26092e-05
2.27768    -94.932       3.02262e-05
2.27768    -94.232       2.92023e-05
2.27768    -93.532       2.8315e-05
2.27768    -92.832       2.78021e-05
2.27768    -92.132       2.76772e-05
2.27768    -91.432       2.77864e-05
2.27768    -90.732       2.81403e-05
2.27768    -90.032       2.87254e-05
2.27768    -89.332       2.95532e-05
2.27768    -88.632       3.06824e-05
2.27768    -87.932       3.22338e-05
2.27768    -87.232       3.44314e-05
2.27768    -86.532       3.76973e-05
2.27768    -85.832       4.28708e-05
2.27768    -85.132       5.17399e-05
2.27768    -84.432       6.83008e-05
2.27768    -83.732       0.000100361
2.27768    -83.032       0.000146401
2.27768    -82.332       0.000146639
2.27768    -81.632       0.000101218
2.27768    -80.932       6.98261e-05
2.27768    -80.232       5.39131e-05
2.27768    -79.532       4.5676e-05
2.27768    -78.832       4.11234e-05
2.27768    -78.712       4.05646e-05
2.27768    -78.592       4.00542e-05
2.27768    -78.472       3.95875e-05
2.27768    -78.352       3.91603e-05
2.27768    -78.232       3.8769e-05
2.27768    -78.112       3.84102e-05
2.27768    -77.992       3.80811e-05
2.27768    -77.872       3.7779e-05
2.27768    -77.752       3.75017e-05
2.27768    -77.632       3.7247e-05
2.27768    -77.512       3.70131e-05
2.27768    -77.392       3.67983e-05
2.27768    -77.272       3.6601e-05
2.27768    -77.152       3.64199e-05
2.27768    -77.032       3.62538e-05
2.27768    -76.912       3.61016e-05
2.27768    -76.792       3.59621e-05
2.27768    -76.672       3.58346e-05
2.27768    -76.552       3.57181e-05
2.27768    -76.432       3.56118e-05
2.27768    -76.312       3.55152e-05
2.27768    -76.192       3.54275e-05
2.27768    -76.072       3.53481e-05
2.27768    -75.952       3.52766e-05
2.27768    -75.832       3.52123e-05
2.27768    -75.712       3.51549e-05
2.27768    -75.592       3.5104e-05
2.27768    -75.472       3.50591e-05
2.27768    -75.352       3.50199e-05
2.27768    -75.232       3.4986e-05
2.27768    -75.112       3.49572e-05
2.27768    -74.992       3.49332e-05
2.27768    -74.872       3.49137e-05
2.27768    -74.752       3.48984e-05
2.27768    -74.632       3.48872e-05
2.27768    -74.512       3.48799e-05
2.27768    -74.392       3.48761e-05
2.27768    -74.272       3.48759e-05
2.27768    -74.152       3.48789e-05
2.27768    -74.032       3.4885e-05
2.27768    -73.912       3.48941e-05
2.27768    -73.792       3.4906e-05
2.27768    -73.672       3.49207e-05
2.27768    -73.552       3.49379e-05
2.27768    -73.432       3.49576e-05
2.27768    -73.312       3.49797e-05
2.27768    -73.192       3.5004e-05
2.27768    -73.072       3.50305e-05
2.27768    -72.952       3.50591e-05
2.27768    -72.832       3.50897e-05
2.27768    -72.712       3.51223e-05
2.27768    -72.592       3.51566e-05
2.27768    -72.472       3.51928e-05
2.27768    -72.352       3.52306e-05
2.27768    -72.232       3.52702e-05
2.27768    -72.112       3.53113e-05
2.27768    -71.992       3.53539e-05
2.27768    -71.872       3.53981e-05
2.27768    -71.752       3.54436e-05
2.27768    -71.632       3.54906e-05
2.27768    -71.512       3.55389e-05
2.27768    -71.392       3.55886e-05
2.27768    -71.272       3.56395e-05
2.27768    -71.152       3.56916e-05
2.27768    -71.032       3.57449e-05
2.27768    -70.912       3.57994e-05
2.27768    -70.792       3.5855e-05
2.27768    -70.672       3.59117e-05
2.27768    -70.552       3.59695e-05
2.27768    -70.432       3.60284e-05
2.27768    -70.312       3.60882e-05
2.27768    -70.192       3.61491e-05
2.27768    -70.072       3.62109e-05
2.27768    -69.952       3.62737e-05
2.27768    -69.832       3.63374e-05
2.27768    -69.712       3.6402e-05
2.27768    -69.592       3.64675e-05
2.27768    -69.472       3.65339e-05
2.27768    -69.352       3.66011e-05
2.27768    -69.232       3.66692e-05
2.27768    -69.112       3.67381e-05
2.27768    -68.992       3.68078e-05
2.27768    -68.872       3.68782e-05
2.27768    -68.752       3.69495e-05
2.27768    -68.632       3.70216e-05
2.27768    -68.512       3.70944e-05
2.27768    -68.392       3.71679e-05
2.27768    -68.272       3.72422e-05
2.27768    -68.152       3.73172e-05
2.27768    -68.032       3.73929e-05
2.27768    -67.912       3.74693e-05
2.27768    -67.792       3.75465e-05
2.27768    -67.672       3.76243e-05
2.27768    -67.552       3.77028e-05
2.27768    -67.432       3.77819e-05
2.27768    -67.312       3.78617e-05
2.27768    -67.192       3.79422e-05
2.27768    -67.072       3.80233e-05
2.27768    -66.952       3.81051e-05
2.27768    -66.832       3.81875e-05
2.27768    -66.712       3.82706e-05
2.27768    -66.592       3.83543e-05
2.27768    -66.472       3.84386e-05
2.27768    -66.352       3.85235e-05
2.27768    -66.232       3.8609e-05
2.27768    -66.112       3.86951e-05
2.27768    -65.992       3.87819e-05
2.27768    -65.872       3.88692e-05
2.27768    -65.752       3.89572e-05
2.27768    -65.632       3.90457e-05
2.27768    -65.512       3.91348e-05
2.27768    -65.392       3.92246e-05
2.27768    -65.272       3.93149e-05
2.27768    -65.152       3.94058e-05
2.27768    -65.032       3.94972e-05
2.27768    -64.912       3.95893e-05
2.27768    -64.792       3.96819e-05
2.27768    -64.672       3.97751e-05
2.27768    -64.552       3.98689e-05
2.27768    -64.432       3.99632e-05
2.27768    -64.312       4.00582e-05
2.27768    -64.192       4.01536e-05
2.27768    -64.072       4.02497e-05
2.27768    -63.952       4.03463e-05
2.27768    -63.832       4.04435e-05
2.27768    -63.712       4.05413e-05
2.27768    -63.592       4.06396e-05
2.27768    -63.472       4.07385e-05
2.27768    -63.352       4.0838e-05
2.27768    -63.232       4.0938e-05
2.27768    -63.112       4.10386e-05
2.27768    -62.992       4.11397e-05
2.27768    -62.872       4.12414e-05
2.27768    -62.752       4.13437e-05
2.27768    -62.632       4.14466e-05
2.27768    -62.512       4.155e-05
2.27768    -62.392       4.1654e-05
2.27768    -62.272       4.17585e-05
2.27768    -62.152       4.18636e-05
2.27768    -62.032       4.19693e-05
2.27768    -61.912       4.20755e-05
2.27768    -61.792       4.21824e-05
2.27768    -61.672       4.22898e-05
2.27768    -61.552       4.23977e-05
2.27768    -61.432       4.25063e-05
2.27768    -61.312       4.26154e-05
2.27768    -61.192       4.2725e-05
2.27768    -61.072       4.28353e-05
2.27768    -60.952       4.29461e-05
2.27768    -60.832       4.30576e-05
2.27768    -60.712       4.31696e-05
2.27768    -60.592       4.32821e-05
2.27768    -60.472       4.33953e-05
2.27768    -60.352       4.35091e-05
2.27768    -60.232       4.36234e-05
2.27768    -60.112       4.37383e-05
2.27768    -59.992       4.38539e-05
2.27768    -59.872       4.397e-05
2.27768    -59.752       4.40867e-05
2.27768    -59.632       4.4204e-05
2.27768    -59.512       4.43219e-05
2.27768    -59.392       4.44405e-05
2.27768    -59.272       4.45596e-05
2.27768    -59.152       4.46793e-05
2.27768    -59.032       4.47997e-05
2.27768    -58.912       4.49206e-05
2.27768    -58.792       4.50422e-05
2.27768    -58.672       4.51644e-05
2.27768    -58.552       4.52872e-05
2.27768    -58.432       4.54106e-05
2.27768    -58.312       4.55347e-05
2.27768    -58.192       4.56594e-05
2.27768    -58.072       4.57847e-05
2.27768    -57.952       4.59107e-05
2.27768    -57.832       4.60373e-05
2.27768    -57.712       4.61645e-05
2.27768    -57.592       4.62924e-05
2.27768    -57.472       4.64209e-05
2.27768    -57.352       4.65501e-05
2.27768    -57.232       4.668e-05
2.27768    -57.112       4.68105e-05
2.27768    -56.992       4.69416e-05
2.27768    -56.872       4.70735e-05
2.27768    -56.752       4.7206e-05
2.27768    -56.632       4.73391e-05
2.27768    -56.512       4.7473e-05
2.27768    -56.392       4.76075e-05
2.27768    -56.272       4.77427e-05
2.27768    -56.152       4.78786e-05
2.27768    -56.032       4.80152e-05
2.27768    -55.912       4.81524e-05
2.27768    -55.792       4.82904e-05
2.27768    -55.672       4.84291e-05
2.27768    -55.552       4.85685e-05
2.27768    -55.432       4.87086e-05
2.27768    -55.312       4.88494e-05
2.27768    -55.192       4.89909e-05
2.27768    -55.072       4.91332e-05
2.27768    -54.952       4.92762e-05
2.27768    -54.832       4.94199e-05
2.27768    -54.712       4.95644e-05
2.27768    -54.592       4.97096e-05
2.27768    -54.472       4.98555e-05
2.27768    -54.352       5.00022e-05
2.27768    -54.232       5.01497e-05
2.27768    -54.112       5.02979e-05
2.27768    -53.992       5.04469e-05
2.27768    -53.872       5.05966e-05
2.27768    -53.752       5.07471e-05
2.27768    -53.632       5.08985e-05
2.27768    -53.512       5.10506e-05
2.27768    -53.392       5.12034e-05
2.27768    -53.272       5.13571e-05
2.27768    -53.152       5.15116e-05
2.27768    -53.032       5.16669e-05
2.27768    -52.912       5.1823e-05
2.27768    -52.792       5.19799e-05
2.27768    -52.672       5.21377e-05
2.27768    -52.552       5.22962e-05
2.27768    -52.432       5.24557e-05
2.27768    -52.312       5.26159e-05
2.27768    -52.192       5.2777e-05
2.27768    -52.072       5.2939e-05


2.41585    -301.432       3.05748e-06
2.41585    -300.732       3.06982e-06
2.41585    -300.032       3.08223e-06
2.41585    -299.332       3.09472e-06
2.41585    -298.632       3.1073e-06
2.41585    -297.932       3.11996e-06
2.41585    -297.232       3.1327e-06
2.41585    -296.532       3.14552e-06
2.41585    -295.832       3.15843e-06
2.41585    -295.132       3.17142e-06
2.41585    -294.432       3.1845e-06
2.41585    -293.732       3.19767e-06
2.41585    -293.032       3.21093e-06
2.41585    -292.332       3.22429e-06
2.41585    -291.632       3.23773e-06
2.41585    -290.932       3.25127e-06
2.41585    -290.232       3.2649e-06
2.41585    -289.532       3.27863e-06
2.41585    -288.832       3.29247e-06
2.41585    -288.132       3.3064e-06
2.41585    -287.432       3.32044e-06
2.41585    -286.732       3.33458e-06
2.41585    -286.032       3.34883e-06
